Unnamed: 0,rmse,mean,median,std,min,max,sse
freiburg1_desk_baseline_rpe5.zip,0.061122835367553,0.0545411031354193,0.053409424962849,0.0275911049459884,0.0106040171101978,0.1488676870779758,0.4333761163908035
freiburg1_desk_clahe_rpe5.zip,0.0992249657412737,0.0871852301722373,0.0758897199078612,0.0473743545198343,0.0094096989134353,0.2449962402645788,1.2110080406419046
freiburg1_desk_mertens_rpe5.zip,0.0994724024766587,0.0872163348111265,0.0798127113180618,0.0478337725523698,0.009072612565726,0.2651969068054125,1.217055339100841
freiburg1_desk_proposed_rpe5.zip,0.0922149027412008,0.0804849328706888,0.0679675545128349,0.0450084866260779,0.0054716102387958,0.2345965572032906,1.0374377710834344
freiburg1_desk_reinhard_rpe5.zip,0.0553061409434611,0.0511898084118324,0.0576144543901719,0.0209373527652823,0.0095388378216782,0.080890514277183,0.1131744613641455
freiburg1_room_baseline_rpe5.zip,0.0108482929893685,0.0094874339641904,0.0086287140202918,0.0052606138005282,0.0030663966244496,0.0210449268029483,0.0016475964509645
freiburg1_room_clahe_rpe5.zip,0.0191911942636974,0.0177474947700963,0.0179101369581167,0.0073026273800858,0.0078552438716274,0.0307470851800556,0.0047879251844706
freiburg1_room_mertens_rpe5.zip,0.0279341828334103,0.0262029729354941,0.0232831446776969,0.0096810526241807,0.014739546501703,0.0440935542565489,0.0187276456936895
freiburg1_room_proposed_rpe5.zip,0.015419079439635,0.0147536291056188,0.0139210931812049,0.0044808971177222,0.007407352534854,0.0228406605877199,0.0023774801076577
freiburg1_room_reinhard_rpe5.zip,0.1826188907444609,0.1218621075872585,0.0903578175549379,0.1360120803132161,0.012162958621097,1.092316303857474,11.17213585100701
freiburg1_xyz_baseline_rpe5.zip,0.1131831717259468,0.0993490127686375,0.0995773692120667,0.0542236481974634,0.0069040165540674,0.2054150559992246,0.4996067841158619
freiburg1_xyz_clahe_rpe5.zip,0.1012076197984319,0.0888344136420131,0.092559454641252,0.0484915380055497,0.0083477569697967,0.168653487344783,0.4302052568210862
freiburg1_xyz_mertens_rpe5.zip,0.1085562335994135,0.0992977279212998,0.0940607595872274,0.0438681784777752,0.0230471968319475,0.1789343137141851,0.4949471458381987
freiburg1_xyz_proposed_rpe5.zip,0.127233919529355,0.1087389825908866,0.1065191629021451,0.0660628787133988,0.0087605307825754,0.2269003336489577,0.663727281430898
freiburg1_xyz_reinhard_rpe5.zip,0.168693010040498,0.144223090008583,0.1410805823818446,0.0875044681424881,0.0116606661739862,0.2999955044716025,1.3374945869166084
freiburg2_desk_baseline_rpe5.zip,0.2042593667692896,0.1565226542474931,0.1256772328932391,0.131234704328965,0.0173650587303173,0.9874286958008172,9.011928005206098
freiburg2_desk_clahe_rpe5.zip,0.1154182738642529,0.0841805524883304,0.0638466547468124,0.0789620954924774,0.0043011082662157,0.6528285557564204,3.969770626657499
freiburg2_desk_mertens_rpe5.zip,0.1874387675315023,0.1420890652757366,0.1144888514316747,0.1222456097485551,0.0118040214652142,0.9593209979596424,8.748189601858414
freiburg2_desk_proposed_rpe5.zip,0.168952685326426,0.1255677192623606,0.0959364918897825,0.1130387445005442,0.0090448407013156,0.8877954834183159,7.592972627816749
freiburg2_desk_reinhard_rpe5.zip,0.1213700740491643,0.0864156079782691,0.0718145850422737,0.0852234567032207,0.0143929280449047,0.794440730702632,3.446982600679714
freiburg2_desk_with_person_baseline_rpe5.zip,0.2941881241909079,0.2584825300472354,0.2277344845303034,0.1404757419462345,0.0291254182046844,0.8562277000212875,18.08825035472769
freiburg2_desk_with_person_clahe_rpe5.zip,0.2524922060686679,0.2278622447035748,0.2184971071095588,0.1087709132262429,0.0132820417158986,0.6102591500628515,15.300555390101447
freiburg2_desk_with_person_mertens_rpe5.zip,0.2533557233213707,0.2255980632174808,0.2104944055723894,0.1153023694995746,0.0081236915186512,0.7049862336219335,15.91890238984434
freiburg2_desk_with_person_proposed_rpe5.zip,0.266561684869623,0.23191212412551,0.2089322500791783,0.1314225951810655,0.0112265278898453,0.751199193385083,16.769011114365604
freiburg2_desk_with_person_reinhard_rpe5.zip,0.2862454720464276,0.2499107119693687,0.2149895842154857,0.1395747337810301,0.0100166325077161,0.7394647505790607,19.41894345329848
freiburg2_large_with_loop_baseline_rpe5.zip,0.7382400352914337,0.4079926976082815,0.2827900794028283,0.6152562948929613,0.0579009528795102,3.3993966997366454,66.48979866426586
freiburg2_large_with_loop_clahe_rpe5.zip,0.1623248820070461,0.1455656749285059,0.1315762523643706,0.0718331511296142,0.0393198366951651,0.3834349899683261,2.766683568453154
freiburg2_large_with_loop_mertens_rpe5.zip,0.224654207484573,0.2023642554944845,0.17364403470262,0.0975613706273364,0.0634700747544745,0.4881497475292963,4.996481781111636
freiburg2_large_with_loop_proposed_rpe5.zip,0.1749494466480839,0.1672918904667598,0.1717720546844781,0.0511930880737665,0.0804976011770099,0.2717344966897594,1.3161142819462432
freiburg2_large_with_loop_reinhard_rpe5.zip,0.2418172350930497,0.2208067677123946,0.2001745044894574,0.0985897891287525,0.0675649945023876,0.562434411574851,5.087375041360113
freiburg3_long_office_household_baseline_rpe5.zip,0.2183553367059518,0.1851427646812341,0.1710025526247609,0.1157635942520737,0.0289690529042844,0.8633272489865056,16.020161830837782
freiburg3_long_office_household_clahe_rpe5.zip,0.1907050036989342,0.159699983618353,0.1456775193859474,0.1042320184401525,0.0085624693667832,0.9533691831449236,15.274727343040428
